"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","PASSCAR","TOT","IDX2015","M","2020-05",71.1888554693684,
"GRC","PASSCAR","TOT","IDX2015","M","2020-06",130.584138040209,
"GRC","PASSCAR","TOT","IDX2015","M","2020-07",150.641127117303,
"GRC","PASSCAR","TOT","IDX2015","M","2020-08",108.485040367263,
"GRC","PASSCAR","TOT","IDX2015","M","2020-09",112.505936362197,
"GRC","PASSCAR","TOT","IDX2015","M","2020-10",107.266107329429,
"GRC","PASSCAR","TOT","IDX2015","M","2020-11",120.959316131075,
"GRC","PASSCAR","TOT","IDX2015","M","2020-12",101.994617698274,
"GRC","PASSCAR","TOT","IDX2015","M","2021-01",122.938103530157,
"GRC","PASSCAR","TOT","IDX2015","M","2021-02",105.888871299668,
"GRC","PASSCAR","TOT","IDX2015","M","2021-03",142.21940794681,
"GRC","PASSCAR","TOT","IDX2015","M","2021-04",161.437391166693,
"GRC","PASSCAR","TOT","IDX2015","M","2021-05",171.758746240304,
"GRC","PASSCAR","TOT","IDX2015","M","2021-06",219.645401298085,
"GRC","PASSCAR","TOT","IDX2015","M","2021-07",167.579547253443,
"GRC","PASSCAR","TOT","IDX2015","M","2021-08",98.1161943960741,
"GRC","PASSCAR","TOT","IDX2015","M","2021-09",104.669938261833,
"GRC","PASSCAR","TOT","IDX2015","M","2021-10",101.456387525724,
"GRC","PASSCAR","TOT","IDX2015","M","2021-11",113.471584612949,
"GRC","PASSCAR","TOT","IDX2015","M","2021-12",89.5994934304258,
"HUN","PASSCAR","TOT","IDX2015","M","2015-01",75.8834277124826,
"HUN","PASSCAR","TOT","IDX2015","M","2015-02",91.7754078604657,
"HUN","PASSCAR","TOT","IDX2015","M","2015-03",97.7154630625494,
"HUN","PASSCAR","TOT","IDX2015","M","2015-04",104.744010055591,
"HUN","PASSCAR","TOT","IDX2015","M","2015-05",91.3400111440826,
"HUN","PASSCAR","TOT","IDX2015","M","2015-06",114.244988402379,
"HUN","PASSCAR","TOT","IDX2015","M","2015-07",109.020227805782,
"HUN","PASSCAR","TOT","IDX2015","M","2015-08",77.6872141089269,
"HUN","PASSCAR","TOT","IDX2015","M","2015-09",97.4666649389019,
"HUN","PASSCAR","TOT","IDX2015","M","2015-10",127.337989659328,
"HUN","PASSCAR","TOT","IDX2015","M","2015-11",102.473727177308,
"HUN","PASSCAR","TOT","IDX2015","M","2015-12",110.310868072203,
"HUN","PASSCAR","TOT","IDX2015","M","2016-01",86.5661971465965,
"HUN","PASSCAR","TOT","IDX2015","M","2016-02",103.017973072786,
"HUN","PASSCAR","TOT","IDX2015","M","2016-03",116.53082116339,
"HUN","PASSCAR","TOT","IDX2015","M","2016-04",125.347604670148,
"HUN","PASSCAR","TOT","IDX2015","M","2016-05",132.267302484094,
"HUN","PASSCAR","TOT","IDX2015","M","2016-06",150.600614220368,
"HUN","PASSCAR","TOT","IDX2015","M","2016-07",125.394254318332,
"HUN","PASSCAR","TOT","IDX2015","M","2016-08",111.663707869536,
"HUN","PASSCAR","TOT","IDX2015","M","2016-09",127.959984968447,
"HUN","PASSCAR","TOT","IDX2015","M","2016-10",123.668217335528,
"HUN","PASSCAR","TOT","IDX2015","M","2016-11",146.355496235633,
"HUN","PASSCAR","TOT","IDX2015","M","2016-12",151.611356597686,
"HUN","PASSCAR","TOT","IDX2015","M","2017-01",99.830247113553,
"HUN","PASSCAR","TOT","IDX2015","M","2017-02",124.445711471926,
"HUN","PASSCAR","TOT","IDX2015","M","2017-03",154.317036192352,
"HUN","PASSCAR","TOT","IDX2015","M","2017-04",134.988531961488,
"HUN","PASSCAR","TOT","IDX2015","M","2017-05",170.364515167615,
"HUN","PASSCAR","TOT","IDX2015","M","2017-06",168.965025722098,
"HUN","PASSCAR","TOT","IDX2015","M","2017-07",145.142605382851,
"HUN","PASSCAR","TOT","IDX2015","M","2017-08",138.627204519833,
"HUN","PASSCAR","TOT","IDX2015","M","2017-09",149.309973953946,
"HUN","PASSCAR","TOT","IDX2015","M","2017-10",161.14343470993,
"HUN","PASSCAR","TOT","IDX2015","M","2017-11",192.336499462233,
"HUN","PASSCAR","TOT","IDX2015","M","2017-12",168.436329709347,
"HUN","PASSCAR","TOT","IDX2015","M","2018-01",138.254007334361,
"HUN","PASSCAR","TOT","IDX2015","M","2018-02",154.985681149655,
"HUN","PASSCAR","TOT","IDX2015","M","2018-03",198.229905016133,
"HUN","PASSCAR","TOT","IDX2015","M","2018-04",187.469386168379,
"HUN","PASSCAR","TOT","IDX2015","M","2018-05",200.142540591673,
"HUN","PASSCAR","TOT","IDX2015","M","2018-06",220.683935675318,
"HUN","PASSCAR","TOT","IDX2015","M","2018-07",187.298337458372,
"HUN","PASSCAR","TOT","IDX2015","M","2018-08",201.075533555351,
"HUN","PASSCAR","TOT","IDX2015","M","2018-09",138.207357686177,
"HUN","PASSCAR","TOT","IDX2015","M","2018-10",169.851369037592,
"HUN","PASSCAR","TOT","IDX2015","M","2018-11",176.848816265177,
"HUN","PASSCAR","TOT","IDX2015","M","2018-12",150.600614220368,
"HUN","PASSCAR","TOT","IDX2015","M","2019-01",151.051560819479,
"HUN","PASSCAR","TOT","IDX2015","M","2019-02",174.578533386894,
"HUN","PASSCAR","TOT","IDX2015","M","2019-03",208.228479610216,
"HUN","PASSCAR","TOT","IDX2015","M","2019-04",193.005144419536,
"HUN","PASSCAR","TOT","IDX2015","M","2019-05",220.917183916238,
"HUN","PASSCAR","TOT","IDX2015","M","2019-06",211.120757797618,
"HUN","PASSCAR","TOT","IDX2015","M","2019-07",237.679957496987,
"HUN","PASSCAR","TOT","IDX2015","M","2019-08",242.8580684454,
"HUN","PASSCAR","TOT","IDX2015","M","2019-09",150.134117738529,
"HUN","PASSCAR","TOT","IDX2015","M","2019-10",193.611589845927,
"HUN","PASSCAR","TOT","IDX2015","M","2019-11",221.041582978062,
"HUN","PASSCAR","TOT","IDX2015","M","2019-12",250.959557346672,
"HUN","PASSCAR","TOT","IDX2015","M","2020-01",157.255964027938,
"HUN","PASSCAR","TOT","IDX2015","M","2020-02",172.261600860427,
"HUN","PASSCAR","TOT","IDX2015","M","2020-03",178.481553951614,
"HUN","PASSCAR","TOT","IDX2015","M","2020-04",95.9427764315611,
"HUN","PASSCAR","TOT","IDX2015","M","2020-05",100.638841015407,
"HUN","PASSCAR","TOT","IDX2015","M","2020-06",161.019035648106,
"HUN","PASSCAR","TOT","IDX2015","M","2020-07",187.329437223828,
"HUN","PASSCAR","TOT","IDX2015","M","2020-08",169.86691892032,
"HUN","PASSCAR","TOT","IDX2015","M","2020-09",178.030607352503,
"HUN","PASSCAR","TOT","IDX2015","M","2020-10",185.758899068303,
"HUN","PASSCAR","TOT","IDX2015","M","2020-11",206.269194386492,
"HUN","PASSCAR","TOT","IDX2015","M","2020-12",197.685659120654,
"HUN","PASSCAR","TOT","IDX2015","M","2021-01",137.88081014889,
"HUN","PASSCAR","TOT","IDX2015","M","2021-02",169.369322673025,
"HUN","PASSCAR","TOT","IDX2015","M","2021-03",193.347241839551,
"HUN","PASSCAR","TOT","IDX2015","M","2021-04",163.600316180949,
"HUN","PASSCAR","TOT","IDX2015","M","2021-05",166.305995775615,
"HUN","PASSCAR","TOT","IDX2015","M","2021-06",176.662217672442,
"HUN","PASSCAR","TOT","IDX2015","M","2021-07",164.331160669163,
"HUN","PASSCAR","TOT","IDX2015","M","2021-08",149.963069028521,
"HUN","PASSCAR","TOT","IDX2015","M","2021-09",148.097083101165,
"HUN","PASSCAR","TOT","IDX2015","M","2021-10",141.985979189074,
"HUN","PASSCAR","TOT","IDX2015","M","2021-11",147.646136502054,
"HUN","PASSCAR","TOT","IDX2015","M","2021-12",135.937074807894,
"ISL","PASSCAR","TOT","IDX2015","M","2015-01",58.1652291681517,
"ISL","PASSCAR","TOT","IDX2015","M","2015-02",54.0594482856939,
"ISL","PASSCAR","TOT","IDX2015","M","2015-03",83.5697483783591,
"ISL","PASSCAR","TOT","IDX2015","M","2015-04",111.625917741821,
"ISL","PASSCAR","TOT","IDX2015","M","2015-05",223.593983890512,
"ISL","PASSCAR","TOT","IDX2015","M","2015-06",220.343574025233,
"ISL","PASSCAR","TOT","IDX2015","M","2015-07",99.479649297883,
"ISL","PASSCAR","TOT","IDX2015","M","2015-08",72.0222396464466,
"ISL","PASSCAR","TOT","IDX2015","M","2015-09",68.1730700691425,
"ISL","PASSCAR","TOT","IDX2015","M","2015-10",69.1139781880391,
"ISL","PASSCAR","TOT","IDX2015","M","2015-11",67.830921662271,
"ISL","PASSCAR","TOT","IDX2015","M","2015-12",72.0222396464466,
"ISL","PASSCAR","TOT","IDX2015","M","2016-01",104.269726994084,
"ISL","PASSCAR","TOT","IDX2015","M","2016-02",89.6428826003279,
"ISL","PASSCAR","TOT","IDX2015","M","2016-03",114.44864209851,
"ISL","PASSCAR","TOT","IDX2015","M","2016-04",194.425832204719,
"ISL","PASSCAR","TOT","IDX2015","M","2016-05",290.141849027016,
"ISL","PASSCAR","TOT","IDX2015","M","2016-06",244.208425404519,
"ISL","PASSCAR","TOT","IDX2015","M","2016-07",137.885807969207,
"ISL","PASSCAR","TOT","IDX2015","M","2016-08",101.019317128805,
"ISL","PASSCAR","TOT","IDX2015","M","2016-09",87.8466034642526,
"ISL","PASSCAR","TOT","IDX2015","M","2016-10",77.6676883598261,
"ISL","PASSCAR","TOT","IDX2015","M","2016-11",81.687932140566,
"ISL","PASSCAR","TOT","IDX2015","M","2016-12",60.3891938128163,
"ISL","PASSCAR","TOT","IDX2015","M","2017-01",105.381709316416,
"ISL","PASSCAR","TOT","IDX2015","M","2017-02",114.8763276071,
"ISL","PASSCAR","TOT","IDX2015","M","2017-03",176.035355335377,
"ISL","PASSCAR","TOT","IDX2015","M","2017-04",175.09444721648,
"ISL","PASSCAR","TOT","IDX2015","M","2017-05",327.778173782878,
"ISL","PASSCAR","TOT","IDX2015","M","2017-06",269.014184902702,
"ISL","PASSCAR","TOT","IDX2015","M","2017-07",156.532896143702,
"ISL","PASSCAR","TOT","IDX2015","M","2017-08",130.10193171288,
"ISL","PASSCAR","TOT","IDX2015","M","2017-09",104.954023807827,
"ISL","PASSCAR","TOT","IDX2015","M","2017-10",95.2883313137073,
"ISL","PASSCAR","TOT","IDX2015","M","2017-11",82.0300805474374,
"ISL","PASSCAR","TOT","IDX2015","M","2017-12",77.4110770546725,
"ISL","PASSCAR","TOT","IDX2015","M","2018-01",138.912253189821,
"ISL","PASSCAR","TOT","IDX2015","M","2018-02",99.1375008910115,
"ISL","PASSCAR","TOT","IDX2015","M","2018-03",156.875044550574,
"ISL","PASSCAR","TOT","IDX2015","M","2018-04",154.993228312781,
"ISL","PASSCAR","TOT","IDX2015","M","2018-05",244.465036709673,
"ISL","PASSCAR","TOT","IDX2015","M","2018-06",222.139853161309,
"ISL","PASSCAR","TOT","IDX2015","M","2018-07",144.301090598047,
"ISL","PASSCAR","TOT","IDX2015","M","2018-08",125.31185401668,
"ISL","PASSCAR","TOT","IDX2015","M","2018-09",79.9771901062086,
"ISL","PASSCAR","TOT","IDX2015","M","2018-10",68.7718297811676,
"ISL","PASSCAR","TOT","IDX2015","M","2018-11",61.6722503385844,
"ISL","PASSCAR","TOT","IDX2015","M","2018-12",41.2288830280134,
"ISL","PASSCAR","TOT","IDX2015","M","2019-01",72.449925155036,
"ISL","PASSCAR","TOT","IDX2015","M","2019-02",68.515218476014,
"ISL","PASSCAR","TOT","IDX2015","M","2019-03",91.8668472449925,
"ISL","PASSCAR","TOT","IDX2015","M","2019-04",102.730059163162,
"ISL","PASSCAR","TOT","IDX2015","M","2019-05",172.186185758073,
"ISL","PASSCAR","TOT","IDX2015","M","2019-06",116.244921234586,
"ISL","PASSCAR","TOT","IDX2015","M","2019-07",87.6755292608169,
"ISL","PASSCAR","TOT","IDX2015","M","2019-08",68.6862926794497,
"ISL","PASSCAR","TOT","IDX2015","M","2019-09",61.3301019317129,
"ISL","PASSCAR","TOT","IDX2015","M","2019-10",56.5400242355122,
"ISL","PASSCAR","TOT","IDX2015","M","2019-11",54.9148193028726,
"ISL","PASSCAR","TOT","IDX2015","M","2019-12",50.2102787083898,
"ISL","PASSCAR","TOT","IDX2015","M","2020-01",60.7313422196878,
"ISL","PASSCAR","TOT","IDX2015","M","2020-02",59.3627485922019,
"ISL","PASSCAR","TOT","IDX2015","M","2020-03",92.208995651864,
"ISL","PASSCAR","TOT","IDX2015","M","2020-04",31.9908760424834,
"ISL","PASSCAR","TOT","IDX2015","M","2020-05",44.0516073847031,
"ISL","PASSCAR","TOT","IDX2015","M","2020-06",70.3970347138071,
"ISL","PASSCAR","TOT","IDX2015","M","2020-07",126.594910542448,
"ISL","PASSCAR","TOT","IDX2015","M","2020-08",49.7825931998004,
"ISL","PASSCAR","TOT","IDX2015","M","2020-09",86.8201582436382,
"ISL","PASSCAR","TOT","IDX2015","M","2020-10",63.211918169506,
"ISL","PASSCAR","TOT","IDX2015","M","2020-11",47.6441656568537,
"ISL","PASSCAR","TOT","IDX2015","M","2020-12",68.6862926794497,
"ISL","PASSCAR","TOT","IDX2015","M","2021-01",49.5259818946468,
"ISL","PASSCAR","TOT","IDX2015","M","2021-02",47.3875543517,
"ISL","PASSCAR","TOT","IDX2015","M","2021-03",81.6023950388481,
"ISL","PASSCAR","TOT","IDX2015","M","2021-04",66.8044764416566,
"ISL","PASSCAR","TOT","IDX2015","M","2021-05",114.534179200228,
"ISL","PASSCAR","TOT","IDX2015","M","2021-06",156.875044550574,
"ISL","PASSCAR","TOT","IDX2015","M","2021-07",149.176705395966,
"ISL","PASSCAR","TOT","IDX2015","M","2021-08",72.2788509516003,
"ISL","PASSCAR","TOT","IDX2015","M","2021-09",100.335020315062,
"ISL","PASSCAR","TOT","IDX2015","M","2021-10",67.4032361536817,
"ISL","PASSCAR","TOT","IDX2015","M","2021-11",82.7999144628983,
"ISL","PASSCAR","TOT","IDX2015","M","2021-12",105.723857723287,
"IRL","PASSCAR","TOT","IDX2015","M","2015-01",199.207332177359,
"IRL","PASSCAR","TOT","IDX2015","M","2015-02",152.430022293782,
"IRL","PASSCAR","TOT","IDX2015","M","2015-03",168.976963091404,
"IRL","PASSCAR","TOT","IDX2015","M","2015-04",130.453306911073,
"IRL","PASSCAR","TOT","IDX2015","M","2015-05",89.4426554372058,
"IRL","PASSCAR","TOT","IDX2015","M","2015-06",38.8803567005202,
"IRL","PASSCAR","TOT","IDX2015","M","2015-07",210.948724300223,
"IRL","PASSCAR","TOT","IDX2015","M","2015-08",84.9343571959376,
"IRL","PASSCAR","TOT","IDX2015","M","2015-09",58.6970522665346,
"IRL","PASSCAR","TOT","IDX2015","M","2015-10",39.0686153083973,
"IRL","PASSCAR","TOT","IDX2015","M","2015-11",18.5682437453555,
"IRL","PASSCAR","TOT","IDX2015","M","2015-12",8.39237057220708,
"IRL","PASSCAR","TOT","IDX2015","M","2016-01",268.575675006193,
"IRL","PASSCAR","TOT","IDX2015","M","2016-02",209.789447609611,
"IRL","PASSCAR","TOT","IDX2015","M","2016-03",199.118157047312,
"IRL","PASSCAR","TOT","IDX2015","M","2016-04",147.109239534308,
"IRL","PASSCAR","TOT","IDX2015","M","2016-05",100.322021302948,
"IRL","PASSCAR","TOT","IDX2015","M","2016-06",41.0502848649988,
"IRL","PASSCAR","TOT","IDX2015","M","2016-07",222.561307901907,
"IRL","PASSCAR","TOT","IDX2015","M","2016-08",96.9135496655932,
"IRL","PASSCAR","TOT","IDX2015","M","2016-09",57.884567748328,
"IRL","PASSCAR","TOT","IDX2015","M","2016-10",37.9588803567005,
"IRL","PASSCAR","TOT","IDX2015","M","2016-11",18.2908100074313,
"IRL","PASSCAR","TOT","IDX2015","M","2016-12",6.72776814466188,
"IRL","PASSCAR","TOT","IDX2015","M","2017-01",264.235818677236,
"IRL","PASSCAR","TOT","IDX2015","M","2017-02",167.500619271736,
"IRL","PASSCAR","TOT","IDX2015","M","2017-03",170.225414912063,
"IRL","PASSCAR","TOT","IDX2015","M","2017-04",133.039385682437,
"IRL","PASSCAR","TOT","IDX2015","M","2017-05",94.9318801089918,
"IRL","PASSCAR","TOT","IDX2015","M","2017-06",35.5214268020808,
"IRL","PASSCAR","TOT","IDX2015","M","2017-07",211.206341342581,
"IRL","PASSCAR","TOT","IDX2015","M","2017-08",80.3071587812732,
"IRL","PASSCAR","TOT","IDX2015","M","2017-09",47.8375030963587,
"IRL","PASSCAR","TOT","IDX2015","M","2017-10",32.2516720336884,
"IRL","PASSCAR","TOT","IDX2015","M","2017-11",15.7939063661134,
"IRL","PASSCAR","TOT","IDX2015","M","2017-12",5.95491701758732,
"IRL","PASSCAR","TOT","IDX2015","M","2018-01",255.764181322764,
"IRL","PASSCAR","TOT","IDX2015","M","2018-02",163.497646767402,
"IRL","PASSCAR","TOT","IDX2015","M","2018-03",159.40549913302,
"IRL","PASSCAR","TOT","IDX2015","M","2018-04",114.510775328214,
"IRL","PASSCAR","TOT","IDX2015","M","2018-05",92.7619519445132,
"IRL","PASSCAR","TOT","IDX2015","M","2018-06",36.8194203616547,
"IRL","PASSCAR","TOT","IDX2015","M","2018-07",205.528858062918,
"IRL","PASSCAR","TOT","IDX2015","M","2018-08",76.1060193212782,
"IRL","PASSCAR","TOT","IDX2015","M","2018-09",43.5670052018826,
"IRL","PASSCAR","TOT","IDX2015","M","2018-10",28.4765915283626,
"IRL","PASSCAR","TOT","IDX2015","M","2018-11",16.3190487986128,
"IRL","PASSCAR","TOT","IDX2015","M","2018-12",7.70869457517959,
"IRL","PASSCAR","TOT","IDX2015","M","2019-01",220.748080257617,
"IRL","PASSCAR","TOT","IDX2015","M","2019-02",140.480554867476,
"IRL","PASSCAR","TOT","IDX2015","M","2019-03",142.719841466435,
"IRL","PASSCAR","TOT","IDX2015","M","2019-04",136.675749318801,
"IRL","PASSCAR","TOT","IDX2015","M","2019-05",90.4235818677236,
"IRL","PASSCAR","TOT","IDX2015","M","2019-06",38.2264057468417,
"IRL","PASSCAR","TOT","IDX2015","M","2019-07",185.692345801338,
"IRL","PASSCAR","TOT","IDX2015","M","2019-08",71.3599207332177,
"IRL","PASSCAR","TOT","IDX2015","M","2019-09",40.6638593014615,
"IRL","PASSCAR","TOT","IDX2015","M","2019-10",31.8454297745851,
"IRL","PASSCAR","TOT","IDX2015","M","2019-11",16.60639088432,
"IRL","PASSCAR","TOT","IDX2015","M","2019-12",7.22318553381224,
"IRL","PASSCAR","TOT","IDX2015","M","2020-01",204.756006935843,
"IRL","PASSCAR","TOT","IDX2015","M","2020-02",131.414416646024,
"IRL","PASSCAR","TOT","IDX2015","M","2020-03",101.451572950211,
"IRL","PASSCAR","TOT","IDX2015","M","2020-04",13.2573693336636,
"IRL","PASSCAR","TOT","IDX2015","M","2020-05",14.7634381966807,
"IRL","PASSCAR","TOT","IDX2015","M","2020-06",21.6893732970027,
"IRL","PASSCAR","TOT","IDX2015","M","2020-07",151.885063165717,
"IRL","PASSCAR","TOT","IDX2015","M","2020-08",72.9254396829329,
"IRL","PASSCAR","TOT","IDX2015","M","2020-09",56.9432747089423,
"IRL","PASSCAR","TOT","IDX2015","M","2020-10",41.5060688630171,
"IRL","PASSCAR","TOT","IDX2015","M","2020-11",14.5454545454545,
"IRL","PASSCAR","TOT","IDX2015","M","2020-12",10.2254149120634,
"IRL","PASSCAR","TOT","IDX2015","M","2021-01",167.926678226406,
"IRL","PASSCAR","TOT","IDX2015","M","2021-02",115.65023532326,
"IRL","PASSCAR","TOT","IDX2015","M","2021-03",105.741887540253,
"IRL","PASSCAR","TOT","IDX2015","M","2021-04",81.387168689621,
"IRL","PASSCAR","TOT","IDX2015","M","2021-05",72.6975476839237,
"IRL","PASSCAR","TOT","IDX2015","M","2021-06",49.3435719593758,
"IRL","PASSCAR","TOT","IDX2015","M","2021-07",200.465692345801,
"IRL","PASSCAR","TOT","IDX2015","M","2021-08",84.8451820658905,
"IRL","PASSCAR","TOT","IDX2015","M","2021-09",62.9576418132276,
"IRL","PASSCAR","TOT","IDX2015","M","2021-10",38.4642060936339,
"IRL","PASSCAR","TOT","IDX2015","M","2021-11",21.4713896457766,
"IRL","PASSCAR","TOT","IDX2015","M","2021-12",8.24374535546198,
"ITA","PASSCAR","TOT","IDX2015","M","2015-01",100.663418995322,
"ITA","PASSCAR","TOT","IDX2015","M","2015-02",103.107046159942,
"ITA","PASSCAR","TOT","IDX2015","M","2015-03",123.5810910347,
"ITA","PASSCAR","TOT","IDX2015","M","2015-04",114.066413016423,
"ITA","PASSCAR","TOT","IDX2015","M","2015-05",112.317699470179,
"ITA","PASSCAR","TOT","IDX2015","M","2015-06",112.510477041944,
"ITA","PASSCAR","TOT","IDX2015","M","2015-07",100.942298802696,
"ITA","PASSCAR","TOT","IDX2015","M","2015-08",45.4017850339583,
"ITA","PASSCAR","TOT","IDX2015","M","2015-09",99.6698144357129,
"ITA","PASSCAR","TOT","IDX2015","M","2015-10",101.783510024942,
"ITA","PASSCAR","TOT","IDX2015","M","2015-11",102.601100279896,
"ITA","PASSCAR","TOT","IDX2015","M","2015-12",83.3553457042858,
"ITA","PASSCAR","TOT","IDX2015","M","2016-01",118.22446522638,
"ITA","PASSCAR","TOT","IDX2015","M","2016-02",131.241904103953,
"ITA","PASSCAR","TOT","IDX2015","M","2016-03",145.063979802803,
"ITA","PASSCAR","TOT","IDX2015","M","2016-04",127.222529830996,
"ITA","PASSCAR","TOT","IDX2015","M","2016-05",142.968571414058,
"ITA","PASSCAR","TOT","IDX2015","M","2016-06",125.882992395572,
"ITA","PASSCAR","TOT","IDX2015","M","2016-07",104.353623659574,
"ITA","PASSCAR","TOT","IDX2015","M","2016-08",54.5385275755744,
"ITA","PASSCAR","TOT","IDX2015","M","2016-09",117.051036528683,
"ITA","PASSCAR","TOT","IDX2015","M","2016-10",111.72869922127,
"ITA","PASSCAR","TOT","IDX2015","M","2016-11",111.121411771877,
"ITA","PASSCAR","TOT","IDX2015","M","2016-12",94.8176105740657,
"ITA","PASSCAR","TOT","IDX2015","M","2017-01",131.083415033095,
"ITA","PASSCAR","TOT","IDX2015","M","2017-02",140.466272814553,
"ITA","PASSCAR","TOT","IDX2015","M","2017-03",172.798805236235,
"ITA","PASSCAR","TOT","IDX2015","M","2017-04",122.652253643471,
"ITA","PASSCAR","TOT","IDX2015","M","2017-05",156.05306336007,
"ITA","PASSCAR","TOT","IDX2015","M","2017-06",143.524807095434,
"ITA","PASSCAR","TOT","IDX2015","M","2017-07",111.199894340619,
"ITA","PASSCAR","TOT","IDX2015","M","2017-08",63.7263218852072,
"ITA","PASSCAR","TOT","IDX2015","M","2017-09",127.598941374283,
"ITA","PASSCAR","TOT","IDX2015","M","2017-10",120.674950091182,
"ITA","PASSCAR","TOT","IDX2015","M","2017-11",119.400179824138,
"ITA","PASSCAR","TOT","IDX2015","M","2017-12",92.2741657734724,
"ITA","PASSCAR","TOT","IDX2015","M","2018-01",135.494440183075,
"ITA","PASSCAR","TOT","IDX2015","M","2018-02",138.475253861901,
"ITA","PASSCAR","TOT","IDX2015","M","2018-03",162.855901939967,
"ITA","PASSCAR","TOT","IDX2015","M","2018-04",130.585088819917,
"ITA","PASSCAR","TOT","IDX2015","M","2018-05",151.717472912084,
"ITA","PASSCAR","TOT","IDX2015","M","2018-06",133.117104120208,
"ITA","PASSCAR","TOT","IDX2015","M","2018-07",116.412508445131,
"ITA","PASSCAR","TOT","IDX2015","M","2018-08",69.758812144733,
"ITA","PASSCAR","TOT","IDX2015","M","2018-09",95.227548651573,
"ITA","PASSCAR","TOT","IDX2015","M","2018-10",111.746224455067,
"ITA","PASSCAR","TOT","IDX2015","M","2018-11",112.002245261837,
"ITA","PASSCAR","TOT","IDX2015","M","2018-12",94.5433025668118,
"ITA","PASSCAR","TOT","IDX2015","M","2019-01",125.620875855308,
"ITA","PASSCAR","TOT","IDX2015","M","2019-02",135.496726083136,
"ITA","PASSCAR","TOT","IDX2015","M","2019-03",147.563992502248,
"ITA","PASSCAR","TOT","IDX2015","M","2019-04",132.896133781031,
"ITA","PASSCAR","TOT","IDX2015","M","2019-05",150.341361075694,
"ITA","PASSCAR","TOT","IDX2015","M","2019-06",130.77329459156,
"ITA","PASSCAR","TOT","IDX2015","M","2019-07",116.669291218588,
"ITA","PASSCAR","TOT","IDX2015","M","2019-08",67.7685551587684,
"ITA","PASSCAR","TOT","IDX2015","M","2019-09",108.302896997343,
"ITA","PASSCAR","TOT","IDX2015","M","2019-10",119.515236793847,
"ITA","PASSCAR","TOT","IDX2015","M","2019-11",114.742277467629,
"ITA","PASSCAR","TOT","IDX2015","M","2019-12",106.732483655815,
"ITA","PASSCAR","TOT","IDX2015","M","2020-01",118.507154867189,
"ITA","PASSCAR","TOT","IDX2015","M","2020-02",124.042842846911,
"ITA","PASSCAR","TOT","IDX2015","M","2020-03",21.5834683707628,
"ITA","PASSCAR","TOT","IDX2015","M","2020-04",3.2604554528876,
"ITA","PASSCAR","TOT","IDX2015","M","2020-05",75.9764603091553,
"ITA","PASSCAR","TOT","IDX2015","M","2020-06",100.927821435647,
"ITA","PASSCAR","TOT","IDX2015","M","2020-07",104.125033653529,
"ITA","PASSCAR","TOT","IDX2015","M","2020-08",67.6634037559878,
"ITA","PASSCAR","TOT","IDX2015","M","2020-09",118.967382746026,
"ITA","PASSCAR","TOT","IDX2015","M","2020-10",119.612006563073,
"ITA","PASSCAR","TOT","IDX2015","M","2020-11",105.459999288831,
"ITA","PASSCAR","TOT","IDX2015","M","2020-12",91.0199686069725,
"ITA","PASSCAR","TOT","IDX2015","M","2021-01",102.104298000091,
"ITA","PASSCAR","TOT","IDX2015","M","2021-02",108.959712281379,
"ITA","PASSCAR","TOT","IDX2015","M","2021-03",129.293555285763,
"ITA","PASSCAR","TOT","IDX2015","M","2021-04",110.510314489051,
"ITA","PASSCAR","TOT","IDX2015","M","2021-05",108.755505209312,
"ITA","PASSCAR","TOT","IDX2015","M","2021-06",113.866777744477,
"ITA","PASSCAR","TOT","IDX2015","M","2021-07",84.1660782590585,
"ITA","PASSCAR","TOT","IDX2015","M","2021-08",49.2908630034695,
"ITA","PASSCAR","TOT","IDX2015","M","2021-09",80.1398462859204,
"ITA","PASSCAR","TOT","IDX2015","M","2021-10",76.9700648687639,
"ITA","PASSCAR","TOT","IDX2015","M","2021-11",79.6087555052093,
"ITA","PASSCAR","TOT","IDX2015","M","2021-12",66.0465104465633,
"JPN","PASSCAR","TOT","IDX2015","M","2015-01",92.1291854086822,
"JPN","PASSCAR","TOT","IDX2015","M","2015-02",110.733836571473,
"JPN","PASSCAR","TOT","IDX2015","M","2015-03",158.142640835501,
"JPN","PASSCAR","TOT","IDX2015","M","2015-04",75.5367472919983,
"JPN","PASSCAR","TOT","IDX2015","M","2015-05",80.2041054026922,
"JPN","PASSCAR","TOT","IDX2015","M","2015-06",106.304305625655,
"JPN","PASSCAR","TOT","IDX2015","M","2015-07",109.010033333518,
"JPN","PASSCAR","TOT","IDX2015","M","2015-08",80.2444827758335,
"JPN","PASSCAR","TOT","IDX2015","M","2015-09",115.280949977537,
"JPN","PASSCAR","TOT","IDX2015","M","2015-10",91.6734979118021,
"JPN","PASSCAR","TOT","IDX2015","M","2015-11",90.07881352642,
"JPN","PASSCAR","TOT","IDX2015","M","2015-12",90.6614013388871,
"JPN","PASSCAR","TOT","IDX2015","M","2016-01",93.3489370434667,
"JPN","PASSCAR","TOT","IDX2015","M","2016-02",106.227544245947,
"JPN","PASSCAR","TOT","IDX2015","M","2016-03",153.875063089646,
"JPN","PASSCAR","TOT","IDX2015","M","2016-04",81.8915246340801,
"JPN","PASSCAR","TOT","IDX2015","M","2016-05",86.0308709421572,
